NQUEST,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA11,YTA12,YTA2,YTA31,YCA1,YCA2,YTA32,YTA4,YTA5,YL,YTP,YTA3,YTA,YT,YM,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
894133,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
894140,1,22500,560,0,0,0,0,0,0,0,0,6000,15000,0,0,23060,0,-15000,-15000,-15000,0,6000,105.36158926,0,7.8849880766,0,113.24657733,6113.2465773,14173.246577
894140,2,23800,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,0,0,0,0,0,0,0,0,0,0,0,0,23800
894324,1,0,0,12220,0,0,0,0,0,0,0,0,0,0,0,0,12220,0,0,12220,0,0,3.4087572994,0,0,0,3.4087572994,3.4087572994,12223.408757
894327,1,0,0,19240,0,0,0,0,0,0,0,33000,0,0,0,0,19240,0,0,19240,0,33000,21.692091905,0,0,2178.3256312,-2156.633539,30843.366461,50083.366461
894327,2,0,0,20150,0,0,0,0,0,0,0,0,0,0,0,0,20150,0,0,20150,0,0,0,0,0,0,0,0,20150
894327,4,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,22200,0,0,0,0,0,0,0,0,0,0,0,0,22200
894327,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,28000
894430,1,0,0,7800,0,0,0,0,0,0,0,4800,0,0,0,0,7800,0,0,7800,0,4800,3.0988702722,0,0,0,3.0988702722,4803.0988703,12603.09887
894438,1,0,0,7150,0,0,0,0,0,0,0,5400,0,0,0,0,7150,0,0,7150,0,5400,7.7471756805,186.46931262,0,0,194.2164883,5594.2164883,12744.216488
894438,2,0,0,12350,0,0,0,0,0,0,0,0,0,0,0,0,12350,0,0,12350,0,0,0,0,0,0,0,0,12350
894447,1,5000,0,0,0,600,600,0,0,0,0,4200,0,0,0,5000,0,0,600,600,0,4200,7.7471756805,0,0,0,7.7471756805,4207.7471757,9807.7471757
894447,2,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,10800
894476,1,0,0,24700,0,0,0,0,0,0,0,4800,0,0,0,0,24700,0,0,24700,0,4800,44.064641032,0,0,0,44.064641032,4844.064641,29544.064641
894476,2,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,13000
894561,1,2500,0,0,0,0,0,0,0,0,0,6000,0,0,0,2500,0,0,0,0,0,6000,29.439267586,0,0,0,29.439267586,6029.4392676,8529.4392676
894561,2,0,0,10080,0,0,0,0,0,0,0,0,0,0,0,0,10080,0,0,10080,0,0,0,0,0,0,0,0,10080
894561,3,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,2300
894561,5,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,14400
894561,6,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,14400
894587,1,0,0,10800,0,0,0,0,0,0,0,6000,0,0,0,0,10800,0,0,10800,0,6000,0,0,0,0,0,6000,16800
894607,1,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,3.7186443267,0,0,0,3.7186443267,3.7186443267,9503.7186443
894607,2,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000
894884,1,19500,0,0,0,0,0,0,0,0,0,16800,0,0,0,19500,0,0,0,0,0,16800,278.8983245,0,499.16988077,0,778.06820526,17578.068205,37078.068205
894887,1,19200,0,0,0,0,0,0,0,0,0,14400,0,0,0,19200,0,0,0,0,0,14400,31.918363804,0,0,2512.0723918,-2480.154028,11919.845972,31119.845972
894887,2,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400
894924,1,0,0,26260,0,0,0,0,0,0,6000,8400,0,0,0,0,26260,0,0,26260,0,14400,123.95481089,0,0,0,123.95481089,14523.954811,40783.954811
894924,2,0,0,8710,0,0,0,0,0,0,0,0,0,0,0,0,8710,0,0,8710,0,0,0,0,0,0,0,0,8710
895184,1,0,0,20800,0,0,0,0,0,0,0,6000,0,0,0,0,20800,0,0,20800,0,6000,92.966108166,0,0,0,92.966108166,6092.9661082,26892.966108
895197,1,0,0,27300,0,0,0,0,0,0,0,24000,0,0,0,0,27300,0,0,27300,0,24000,139.44916225,46.617328155,49.281175479,0,235.34766588,24235.347666,51535.347666
895197,2,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,27000
895197,3,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
895376,1,0,0,16640,0,0,0,0,0,0,0,6000,0,0,0,0,16640,0,0,16640,0,6000,46.483054083,0,905.94938869,0,952.43244278,6952.4324428,23592.432443
895384,1,0,0,21580,0,0,0,0,0,0,0,9200,0,0,0,0,21580,0,0,21580,0,9200,34.087572994,0,0,0,34.087572994,9234.087573,30814.087573
895384,2,0,0,38350,0,0,0,0,0,0,0,0,0,0,0,0,38350,0,0,38350,0,0,0,0,0,0,0,0,38350
895479,1,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,3500,600,12.395481089,0,0,0,12.395481089,612.39548109,4112.3954811
895479,2,0,0,5572,0,0,0,0,0,0,0,0,0,0,0,0,5572,0,0,5572,0,0,0,0,0,0,0,0,5572
895512,1,35500,2200,0,0,0,0,0,0,0,0,8400,0,0,0,37700,0,0,0,0,0,8400,35.63700813,46.617328155,1313.5,610.07472372,785.67961257,9185.6796126,46885.679613
895624,1,0,0,20800,0,0,0,0,0,0,0,9600,0,600,0,0,20800,0,600,21400,0,9600,46.483054083,0,0,0,46.483054083,9646.4830541,31046.483054
895624,2,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300
895624,3,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400
895624,5,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
895730,1,0,0,26136,0,0,0,0,0,0,0,9000,0,0,0,0,26136,0,0,26136,0,9000,202.55592886,0,0,0,202.55592886,9202.5559289,35338.555929
895730,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,9600
895774,1,0,0,16900,0,0,0,0,0,0,0,4800,0,0,0,0,16900,0,0,16900,0,4800,18.114185017,0,0,0,18.114185017,4818.114185,21718.114185
895776,1,13000,0,0,0,0,0,0,0,0,0,6000,0,0,0,13000,0,0,0,0,0,6000,12.395481089,0,0,0,12.395481089,6012.3954811,19012.395481
895840,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,3600,15.184464334,0,0,0,15.184464334,3615.1844643,3615.1844643
895972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895972,2,0,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,10200,0,0,0,0,0,0,0,0,10200
896130,1,0,0,18200,0,0,0,0,0,0,0,6800,0,0,0,0,18200,0,0,18200,0,6800,46.483054083,0,0,0,46.483054083,6846.4830541,25046.483054
896341,1,0,0,11310,0,0,0,0,0,0,0,8400,0,0,0,0,11310,0,0,11310,0,8400,9.2966108166,0,0,0,9.2966108166,8409.2966108,19719.296611
896341,2,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,13000
896404,1,0,0,28860,0,0,0,0,0,0,0,12050,0,0,0,0,28860,0,0,28860,500,12050,92.966108166,0,0,269.15061341,-176.1845052,11873.815495,41233.815495
896539,1,0,0,0,0,0,0,0,0,0,0,17700,0,0,0,0,0,0,0,0,2650,17700,26.391940634,0,118.27482115,0,144.66676178,17844.666762,20494.666762
896539,2,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,21000
896608,1,9000,0,0,0,0,0,0,0,9000,0,9600,0,0,0,9000,0,9000,9000,9000,0,9600,7.7471756805,0,0,2691.5061341,-2683.758958,6916.2410416,24916.241042
896749,1,0,0,0,0,0,0,0,0,0,5200,21900,0,1200,0,0,0,0,1200,1200,45000,27100,17.973447579,0,191.90701976,4194.0125183,-3984.132051,23115.867949,69315.867949
896749,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
896749,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400
896875,1,0,0,22100,0,0,0,0,0,0,0,14600,0,0,0,0,22100,0,0,22100,0,14600,1.8593221633,0,23.643,305.03736186,-279.5350397,14320.46496,36420.46496
896875,2,0,0,18850,0,0,0,0,0,0,0,0,0,0,0,0,18850,0,0,18850,0,0,0,0,0,0,0,0,18850
896902,1,0,0,18200,0,0,0,0,0,0,0,8400,0,0,0,0,18200,0,0,18200,0,8400,11.775707034,0,0,0,11.775707034,8411.775707,26611.775707
896988,1,0,0,23400,0,0,0,0,0,0,250,5000,0,0,0,0,23400,0,0,23400,0,5250,196.58269733,0,106.96805638,0,303.55075372,5553.5507537,28953.550754
896995,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,232.41527042,0,0,0,232.41527042,7432.4152704,7432.4152704
896995,2,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,9000
896996,1,19600,0,0,0,0,0,0,0,0,0,12000,0,0,0,19600,0,0,0,0,0,12000,12.149024577,0,0,2242.9217784,-2230.772754,9769.2272462,29369.227246
896996,2,40000,6000,0,0,0,0,0,0,0,0,0,0,0,0,46000,0,0,0,0,0,0,0,0,0,0,0,0,46000
897127,1,0,0,11856,0,0,0,0,0,0,0,10800,0,0,0,0,11856,0,0,11856,0,10800,3.4087572994,37.786035506,0,0,41.194792806,10841.194793,22697.194793
897127,2,0,0,11440,500,0,0,0,0,0,0,0,0,0,0,0,11940,0,0,11940,0,0,0,0,0,0,0,0,11940
897127,3,13276.86,0,0,0,2023.1404959,2023.1404959,0,0,0,0,0,0,0,0,13276.859504,0,0,2023.1404959,2023.1404959,0,0,0,0,0,0,0,0,15300
897225,1,0,0,19565,0,0,0,0,0,0,0,10100,0,0,0,0,19565,0,0,19565,0,10100,85.702356248,0,197.12470191,0,282.82705816,10382.827058,29947.827058
897228,1,0,0,10621,0,0,0,0,0,0,0,9250,0,0,0,0,10621,0,0,10621,0,9250,9.2966108166,0,0,0,9.2966108166,9259.2966108,19880.296611
897397,1,0,0,14625,0,0,0,0,0,0,0,4500,0,0,0,0,14625,0,0,14625,0,4500,15.494351361,0,0,0,15.494351361,4515.4943514,19140.494351
897442,1,0,0,6890,0,0,0,0,0,0,0,4800,0,0,0,0,6890,0,0,6890,0,4800,9.1906278661,0,0,0,9.1906278661,4809.1906279,11699.190628
897442,2,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0,0,0,19600
897837,1,0,0,20800,0,0,0,0,0,0,0,9600,0,0,0,0,20800,0,0,20800,0,9600,192.12995688,139.85198447,1450.8378061,0,1782.8197474,11382.819747,32182.819747
897837,2,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,13000
897876,1,19500,0,0,0,0,0,0,0,0,0,11400,0,0,0,19500,0,0,0,0,0,11400,51.591950159,0,0,0,51.591950159,11451.59195,30951.59195
897876,2,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,18000,0,0,0,0,0,0,0,0,18000
897893,1,0,0,6000,0,0,0,0,0,0,0,2400,0,0,0,0,6000,0,0,6000,0,2400,30.988702722,0,0,0,30.988702722,2430.9887027,8430.9887027
897893,2,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,0,0,0,0,0,0,3600
897935,1,0,0,10800,0,0,0,0,0,0,0,5550,0,0,0,0,10800,0,0,10800,0,5550,46.483054083,0,9.8562350957,0,56.339289179,5606.3392892,16406.339289
898090,1,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,4800,46.483054083,0,0,0,46.483054083,4846.4830541,4846.4830541
898090,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
898138,1,0,0,33800,0,0,0,0,0,0,0,9600,3000,0,0,0,33800,-3000,-3000,30800,0,9600,328.88769848,255.10089496,37.713862744,0,621.70245618,10221.702456,41021.702456
898138,2,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,5320,0,0,0,0,0,0,0,0,5320
898191,1,10000,0,0,0,2700,2700,0,0,0,5640,15658.617899,0,400,0,10000,0,0,3100,3100,0,21298.617899,15.494351361,0,157.69976153,278.12230052,-104.9281876,21193.689711,34293.689711
898191,2,19500,0,0,0,5500,5500,0,0,0,0,0,0,0,0,19500,0,0,5500,5500,800,0,0,0,0,0,0,0,25800
898191,3,3200,0,0,0,800,0,800,0,0,0,0,0,0,0,3200,0,0,800,800,0,0,0,0,0,0,0,0,4000
898220,1,120000,6000,9100,0,0,0,0,0,0,20000,54000,7000,0,0,126000,9100,-7000,-7000,2100,200000,74000,719.36295613,0,26812.915576,0,27532.278532,101532.27853,429632.27853
898380,1,0,0,14300,0,0,0,0,0,0,0,4800,0,0,0,0,14300,0,0,14300,0,4800,26.52632953,0,0,0,26.52632953,4826.5263295,19126.52633
898380,2,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,13000
898387,1,0,0,14300,0,0,0,0,0,0,0,4800,0,0,0,0,14300,0,0,14300,0,4800,12.395481089,0,0,0,12.395481089,4812.3954811,19112.395481
898401,1,21000,550,0,0,2100,2100,0,0,0,0,6000,0,0,0,21550,0,0,2100,2100,0,6000,21.692091905,0,0,1040.7157052,-1019.023613,4980.9763867,28630.976387
898416,1,5500,0,0,0,0,0,0,0,0,0,3600,0,0,0,5500,0,0,0,0,0,3600,0,0,0,0,0,3600,9100
898442,1,0,0,26000,0,0,0,0,0,0,4800,6000,8000,0,0,0,26000,-8000,-8000,18000,0,10800,1.5494351361,0,0,924.08377269,-922.5343376,9877.4656624,27877.465662
898594,1,0,0,13000,0,100,0,100,0,0,0,8400,0,0,0,0,13000,0,100,13100,0,8400,6.6112777682,0,0,0,6.6112777682,8406.6112778,21506.611278
898661,1,22000,1500,0,0,0,0,0,0,0,0,7800,0,0,0,23500,0,0,0,0,0,7800,30.401428435,0,0,2153.2049072,-2122.803479,5677.1965212,29177.196521
898661,2,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000
898682,1,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,3000,3000
898977,1,0,0,22100,0,0,0,0,0,0,0,10800,0,0,0,0,22100,0,0,22100,0,10800,3.0988702722,0,0,0,3.0988702722,10803.09887,32903.09887
899055,1,25000,0,0,0,0,0,0,0,0,0,8400,0,0,0,25000,0,0,0,0,0,8400,15.494351361,0,0,1166.3193248,-1150.824973,7249.1750266,32249.175027
899055,2,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,17000
899140,1,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,77.471756805,0,0,0,77.471756805,12077.471757,12077.471757
899140,2,0,0,22800,0,0,0,0,0,0,0,0,0,0,0,0,22800,0,0,22800,0,0,0,0,0,0,0,0,22800
899268,1,11000,0,0,0,0,0,0,0,0,0,0,3000,0,900,11000,0,-3000,-2100,-2100,0,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,8901.5494351
899301,1,0,0,22100,0,0,0,0,0,0,0,7333,0,0,0,0,22100,0,0,22100,0,7333,61.977405444,62.93339301,1156.1990461,0,1281.1098446,8614.1098446,30714.109845
899301,2,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,16900
899437,1,0,0,30000,0,0,0,0,0,0,0,5400,0,0,0,0,30000,0,0,30000,0,5400,81.502197843,0,0,0,81.502197843,5481.5021978,35481.502198
899500,1,0,0,9945,0,0,0,0,0,0,0,12000,0,0,0,0,9945,0,0,9945,0,12000,123.95481089,0,0,0,123.95481089,12123.954811,22068.954811
899500,2,0,0,16380,0,0,0,0,0,0,0,0,0,0,0,0,16380,0,0,16380,0,0,0,0,0,0,0,0,16380
899500,3,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,6500
899501,1,15000,0,0,0,0,0,0,0,0,0,4800,0,0,0,15000,0,0,0,0,0,4800,7.7471756805,0,0,0,7.7471756805,4807.7471757,19807.747176
899501,3,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
899540,1,0,0,13000,0,0,0,0,0,0,0,18000,0,0,0,0,13000,0,0,13000,0,18000,92.966108166,0,0,0,92.966108166,18092.966108,31092.966108
899540,2,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,9100
899553,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,35000,18000,402.85313539,0,0,0,402.85313539,18402.853135,53402.853135
899553,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
899553,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,35000
899556,1,0,0,19500,0,0,0,0,0,0,0,12000,0,1000,0,0,19500,0,1000,20500,0,12000,22.621752987,0,0,0,22.621752987,12022.621753,32522.621753
899556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,25000
899556,4,1000,140,0,0,0,0,0,3000,0,0,0,0,0,0,1140,0,0,3000,3000,0,0,0,0,0,0,0,0,4140
899560,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,21.093995679,0,0,0,21.093995679,21.093995679,20021.093996
899562,1,0,0,0,0,0,0,0,0,0,200,9600,0,0,0,0,0,0,0,0,0,9800,20.142656769,0,0,322.98073609,-302.8380793,9497.1619207,9497.1619207
899562,2,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
899706,1,0,0,13000,0,0,0,0,0,0,0,6000,0,0,0,0,13000,0,0,13000,0,6000,0.6197740544,0,0,0,0.6197740544,6000.6197741,19000.619774
899737,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,0.7553898417,0,0,0,0.7553898417,6000.7553898,6000.7553898
899737,2,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,21600
899737,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
899895,1,0,0,13000,0,0,0,0,0,0,0,7600,0,0,0,0,13000,0,0,13000,0,7600,12.395481089,0,0,0,12.395481089,7612.3954811,20612.395481
899998,1,0,0,6000,0,0,0,0,0,0,0,1200,0,0,0,0,6000,0,0,6000,0,1200,3.0988702722,0,0,0,3.0988702722,1203.0988703,7203.0988703
900325,1,33000,1500,0,0,0,0,0,0,0,0,23900,0,0,0,34500,0,0,0,0,0,23900,12.395481089,0,1417.2142481,0,1429.6097292,25329.609729,59829.609729
900325,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
900325,3,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,3000
900339,1,0,0,7776,0,0,0,0,0,0,0,9600,0,0,0,0,7776,0,0,7776,0,9600,2.0080679364,0,0,0,2.0080679364,9602.0080679,17378.008068
900354,1,0,0,66300,0,0,0,0,0,0,0,29000,2000,0,0,0,66300,-2000,-2000,64300,0,29000,46.483054083,93.234656311,2759.7458268,0,2899.4635372,31899.463537,96199.463537
900371,1,24000,0,0,0,0,0,0,0,0,0,12000,0,0,0,24000,0,0,0,0,0,12000,340.87572994,0,0,0,340.87572994,12340.87573,36340.87573
900486,1,25000,1200,0,0,0,0,0,0,0,0,9000,0,0,0,26200,0,0,0,0,0,9000,21.692091905,0,0,0,21.692091905,9021.6920919,35221.692092
900495,1,0,0,10780,0,0,0,0,0,0,0,6150,0,0,0,0,10780,0,0,10780,0,6150,0.0929661082,0,0,0,0.0929661082,6150.0929661,16930.092966
900573,1,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,31000,9000,61.977405444,0,21.016,251.20723918,-168.2138337,8831.7861663,39831.786166
900573,2,17156.86,0,0,0,3843.1372549,3843.1372549,0,0,0,0,0,0,0,0,17156.862745,0,0,3843.1372549,3843.1372549,0,0,0,0,0,0,0,0,21000
900673,1,8389.831,0,0,0,1110.1694915,610.16949153,500,0,0,0,0,0,0,0,8389.8305085,0,0,1110.1694915,1110.1694915,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,9503.0988703
900796,1,0,0,20605,0,0,0,0,0,0,3500,6000,0,0,0,0,20605,0,0,20605,0,9500,29.439267586,0,472.89988077,0,502.33914835,10002.339148,30607.339148
900796,2,0,0,21450,0,0,0,0,0,0,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,21450
900829,1,16000,0,0,0,3000,3000,0,0,0,0,5400,0,0,0,16000,0,0,3000,3000,0,5400,61.977405444,0,0,358.86748454,-296.8900791,5103.1099209,24103.109921
900829,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
901126,1,35000,0,0,0,0,0,0,0,0,0,8400,3000,0,0,35000,0,-3000,-3000,-3000,0,8400,82.637550455,0,0,1884.0542938,-1801.416743,6598.5832566,38598.583257
901126,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
901402,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,34.087572994,0,0,0,34.087572994,6034.087573,6034.087573
901402,2,0,0,21892,0,0,0,0,0,0,0,0,0,0,0,0,21892,0,0,21892,0,0,0,0,0,0,0,0,21892
901450,1,15200,0,0,0,0,0,0,0,0,0,4800,2000,0,0,15200,0,-2000,-2000,-2000,0,4800,0,0,0,0,0,4800,18000
901450,3,0,0,3380,0,0,0,0,0,0,0,0,0,0,0,0,3380,0,0,3380,0,0,0,0,0,0,0,0,3380
901474,1,22500,0,0,0,0,0,0,0,0,0,7200,0,0,0,22500,0,0,0,0,0,7200,3.0988702722,0,0,0,3.0988702722,7203.0988703,29703.09887
901474,2,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
901474,3,0,0,7800,0,7800,0,7800,0,0,0,0,0,0,0,0,7800,0,7800,15600,0,0,0,0,0,0,0,0,15600
901501,1,0,0,15600,0,0,0,0,0,0,0,6000,0,0,0,0,15600,0,0,15600,0,6000,6.1977405444,0,0,0,6.1977405444,6006.1977405,21606.197741
901516,1,0,0,11700,0,0,0,0,0,0,0,6000,0,0,0,0,11700,0,0,11700,0,6000,30.988702722,0,0,0,30.988702722,6030.9887027,17730.988703
901608,1,0,0,7150,0,0,0,0,0,0,0,10200,0,0,0,0,7150,0,0,7150,0,10200,49.581924355,0,0,0,49.581924355,10249.581924,17399.581924
901608,2,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,14000
901756,1,0,0,15080,0,0,0,0,0,0,0,9600,0,0,0,0,15080,0,0,15080,0,9600,77.471756805,0,0,0,77.471756805,9677.4717568,24757.471757
901756,2,0,0,7280,0,0,0,0,0,0,0,0,0,0,0,0,7280,0,0,7280,0,0,0,0,0,0,0,0,7280
901761,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,92.966108166,0,0,0,92.966108166,7292.9661082,7292.9661082
901761,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
901761,3,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,7000
901761,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
901761,5,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
901761,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
901876,1,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,0,0,7.7471756805,0,0,0,7.7471756805,7.7471756805,13207.747176
901879,1,25000,200,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,0,0,0,0,13.015255143,0,0,0,13.015255143,13.015255143,25213.015255
901950,1,0,0,22100,0,0,0,0,0,0,0,6000,0,0,0,0,22100,0,0,22100,0,6000,30.988702722,0,0,0,30.988702722,6030.9887027,28130.988703
901950,2,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,6500
901952,1,0,0,16900,0,0,0,0,0,0,0,5550,0,0,0,0,16900,0,0,16900,0,5550,9.2966108166,83.91119068,0,0,93.207801496,5643.2078015,22543.207801
901955,1,0,0,5040,0,0,0,0,0,0,0,0,0,0,0,0,5040,0,0,5040,0,0,0,0,0,0,0,0,5040
901955,2,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,4800
901955,3,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000
901965,1,0,0,0,0,0,0,0,0,0,0,7744.2921745,0,5000,0,0,0,0,5000,5000,40000,7744.2921745,3.0988702722,0,0,0,3.0988702722,7747.3910448,52747.391045
902006,1,0,0,8190,0,0,0,0,0,0,0,3600,0,0,0,0,8190,0,0,8190,0,3600,9.2966108166,0,0,0,9.2966108166,3609.2966108,11799.296611
902047,1,0,0,46800,0,0,0,0,0,0,0,19200,0,0,0,0,46800,0,0,46800,0,19200,745.19387458,0,539.71372488,0,1284.9075995,20484.907599,67284.907599
902247,1,0,0,15600,0,0,0,0,0,0,0,6000,0,0,0,0,15600,0,0,15600,0,6000,30.988702722,0,0,0,30.988702722,6030.9887027,21630.988703
902401,1,23000,0,0,0,0,0,0,0,0,3800,9600,0,0,0,23000,0,0,0,0,0,13400,30.988702722,0,0,0,30.988702722,13430.988703,36430.988703
902401,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
