NQUEST,Y,CN,CD1,CD2,CD,C,S
914602,21580.866491,15000,0,0,0,15000,6580.8664909
914611,13800,6600,0,0,0,6600,7200
914633,86382.00403,61100,0,0,0,61100,25282.00403
914635,27803.718644,17600,0,0,0,17600,10203.718644
914637,38374.161855,26900,0,0,0,26900,11474.161855
914640,22093.306001,17150,0,0,0,17150,4943.3060007
914646,57492.785765,23350,0,0,0,23350,34142.785765
914657,36109.296611,19000,0,0,0,19000,17109.296611
914677,24143.384184,15100,-4000,0,-4000,11100,13043.384184
914680,19030.988703,14600,0,0,0,14600,4430.9887027
914687,16030.988703,13900,0,0,0,13900,2130.9887027
914699,23324.872301,14600,0,0,0,14600,8724.8723007
914706,21708.512597,13700,0,0,0,13700,8008.5125966
914715,16800,13768,0,0,0,13768,3032
914722,8800.5510537,9150,0,0,0,9150,-349.4489463
914733,46454.943514,22200,15500,0,15500,37700,8754.9435136
914735,41055.442967,23211.24854,0,0,0,23211.24854,17844.194427
914763,9005.5662459,10400,0,0,0,10400,-1394.433754
914801,61010.846046,40600,23000,0,23000,63600,-2589.153954
914828,18877.455007,16500,0,0,0,16500,2377.4550074
914849,32531.99377,22000,20000,0,20000,42000,-9468.00623
914874,11850,11600,0,0,0,11600,250
914877,15029.678846,24544,0,0,0,24544,-9514.321154
914902,37149.582331,23800,0,0,0,23800,13349.582331
914912,28347.747176,34100,0,0,0,34100,-5752.252824
914913,36760.38458,24600,0,0,0,24600,12160.38458
914914,61372.966108,144200,0,0,0,144200,-82827.03389
914934,58588.652213,23100,0,2000,2000,25100,33488.652213
914956,36196.828129,23100,0,0,0,23100,13096.828129
914962,76855.913939,20900,0,1500,1500,22400,54455.913939
914966,36301.963664,14500,0,0,0,14500,21801.963664
915002,43811.692092,24200,0,0,0,24200,19611.692092
915004,21156.483054,13500,0,0,0,13500,7656.4830541
915008,23846.483054,19800,0,0,0,19800,4046.4830541
915010,38951.977405,18100,0,0,0,18100,20851.977405
915011,12503.09887,8600,0,0,0,8600,3903.0988703
915047,30557.24594,13100,0,0,0,13100,17457.24594
915051,33241.117618,18000,0,0,0,18000,15241.117618
915053,25262.11168,24100,0,0,0,24100,1162.1116795
915091,37386.768368,18400,0,0,0,18400,18986.768368
915096,9623.9665539,9820,0,0,0,9820,-196.0334461
915099,44088.60401,33108,0,0,0,33108,10980.60401
915104,42873.888102,20000,0,0,0,20000,22873.888102
915107,-4979.857343,11000,0,0,0,11000,-15979.85734
915110,37637.428198,22400,0,0,0,22400,15237.428198
915113,66096.356408,26400,18000,0,18000,44400,21696.356408
915161,30388.593636,26440,0,0,0,26440,3948.593636
915165,28810.846046,25800,0,0,0,25800,3010.846046
915197,46853.101969,26190,0,380,380,26570,20283.101969
915212,31624.712409,14600,0,0,0,14600,17024.712409
915224,37818.753969,17200,0,0,0,17200,20618.753969
915234,126382.12006,29100,0,0,0,29100,97282.120062
915236,47307.179573,20900,0,0,0,20900,26407.179573
915242,39868.011216,25700,0,0,0,25700,14168.011216
915243,90315.494351,21300,0,0,0,21300,69015.494351
915250,80078.227956,27400,0,0,0,27400,52678.227956
915318,24442.483054,18732,0,360,360,19092,5350.4830541
915320,38624.759973,16100,0,0,0,16100,22524.759973
915336,12264.9279,11696,0,0,0,11696,568.92789962
915338,27856.197741,14950,0,180,180,15130,12726.197741
915372,77894.562567,51300,0,0,0,51300,26594.562567
915377,34774.87734,22600,0,0,0,22600,12174.87734
915413,62342.229632,26320,0,0,0,26320,36022.229632
915421,21340.076276,22800,0,0,0,22800,-1459.923724
915455,26846.483054,19500,0,0,0,19500,7346.4830541
915468,16354.648305,14970,3000,0,3000,17970,-1615.351695
915470,16503.160848,12800,0,0,0,12800,3703.1608477
915488,29115.501824,16200,25000,0,25000,41200,-12084.49818
915506,21210.309887,15200,0,0,0,15200,6010.309887
915507,19899.891811,17100,0,0,0,17100,2799.8918114
915513,78007.747176,39200,0,4000,4000,43200,34807.747176
915528,28616.924018,15400,0,0,0,15400,13216.924018
915569,46423.765154,16800,0,0,0,16800,29623.765154
915571,67754.943514,29600,0,500,500,30100,37654.943514
915578,47997.777114,22810,0,600,600,23410,24587.777114
915580,39514.6582,22600,0,0,0,22600,16914.6582
915632,18896.483054,17900,0,0,0,17900,996.48305408
915636,16430.988703,10600,0,0,0,10600,5830.9887027
915646,4923.9548109,12040,0,0,0,12040,-7116.045189
915653,65019.774054,31700,0,0,0,31700,33319.774054
915678,29126.002967,20100,0,0,0,20100,9026.0029667
915680,73210.240311,21700,0,0,0,21700,51510.240311
915692,60608.117318,33400,0,0,0,33400,27208.117318
915698,21884.483968,12900,0,0,0,12900,8984.4839683
915705,18017.227394,18300,0,0,0,18300,-282.7726057
915707,13895.667219,12800,0,0,0,12800,1095.6672195
915724,23705.212062,19900,0,1500,1500,21400,2305.2120618
915728,43287.262721,24100,0,2500,2500,26600,16687.262721
915746,15677.606031,19900,0,0,0,19900,-4222.393969
915767,42105.392357,20100,0,0,0,20100,22005.392357
915768,21463.888757,17000,0,0,0,17000,4463.8887571
915774,53160.869306,17000,0,0,0,17000,36160.869306
915775,93293.61048,32800,0,0,0,32800,60493.61048
915784,39318.470212,11800,0,0,0,11800,27518.470212
915786,66756.034989,45600,35000,0,35000,80600,-13843.96501
915789,30662.866671,17900,0,0,0,17900,12762.866671
915819,39786.200764,27800,0,0,0,27800,11986.200764
915860,18348.112863,19400,0,0,0,19400,-1051.887137
915882,19061.977405,20760,14000,0,14000,34760,-15698.02259
915897,54593.278085,29200,0,1500,1500,30700,23893.278085
915902,43551.42491,23100,0,1100,1100,24200,19351.42491
915909,55504.648305,28500,0,0,0,28500,27004.648305
915943,23650.161545,15820,0,600,600,16420,7230.1615447
915992,18409.284383,17560,14000,650,14650,32210,-13800.71562
916011,50335.308507,23650,0,800,800,24450,25885.308507
916012,58770.988703,36740,5300,0,5300,42040,16730.988703
916044,82974.181054,47000,0,0,0,47000,35974.181054
916052,91471.385507,31800,0,0,0,31800,59671.385507
916149,67067.246239,50300,0,500,500,50800,16267.246239
916170,47557.3291,25000,0,0,0,25000,22557.3291
916199,43100.732557,20600,0,0,0,20600,22500.732557
916205,16007.747176,18840,0,0,0,18840,-2832.252824
916218,59482.41527,19900,0,0,0,19900,39582.41527
916231,35884.53599,23040,0,0,0,23040,12844.53599
916275,38839.916517,17100,0,0,0,17100,21739.916517
916373,45102.853135,28400,0,0,0,28400,16702.853135
916388,47821.66568,42000,0,2000,2000,44000,3821.6656803
916404,44068.618411,29600,0,0,0,29600,14468.618411
916449,16213.944916,16800,0,0,0,16800,-586.0550838
916451,27762.918972,17120,0,0,0,17120,10642.918972
916537,32355.779665,20800,0,0,0,20800,11555.779665
916612,35382.772842,22770,0,750,750,23520,11862.772842
916613,51987.374156,26200,0,0,0,26200,25787.374156
916626,35645.637008,22500,0,0,0,22500,13145.637008
916634,26921.775707,13620,0,0,0,13620,13301.775707
916658,52177.951718,15423.721488,14000,0,14000,29423.721488,22754.23023
916674,12552.536302,20880,0,0,0,20880,-8327.463698
916703,63854.943514,39440,0,0,0,39440,24414.943514
916765,27641.172612,26760,0,0,0,26760,881.1726115
916805,39924.596459,28200,0,0,0,28200,11724.596459
916809,25899.163849,12600,0,0,0,12600,13299.163849
916822,17461.977405,14150,0,9000,9000,23150,-5688.022595
916826,30726.347306,16600,0,0,0,16600,14126.347306
916843,80971.079513,51650,0,0,0,51650,29321.079513
916851,20505.573083,18250,0,0,0,18250,2255.5730826
916853,11234.087573,17000,0,0,0,17000,-5765.912427
916856,26539.831095,16900,0,0,0,16900,9639.8310948
916860,28162.00465,9400,0,0,0,9400,18762.00465
916876,48941.477849,23400,0,0,0,23400,25541.477849
916896,45801.351923,41200,0,0,0,41200,4601.3519231
916905,67983.828339,31800,0,0,0,31800,36183.828339
916929,40001.549435,26900,0,0,0,26900,13101.549435
916950,52746.483054,34350,0,0,0,34350,18396.483054
916952,28061.977405,14300,0,0,0,14300,13761.977405
916980,28931.107396,16990,0,0,0,16990,11941.107396
916989,29573.866442,13760,0,0,0,13760,15813.866442
917021,50730.988703,21600,0,0,0,21600,29130.988703
917025,30006.197741,21400,0,0,0,21400,8606.1977405
917027,31661.977405,12000,0,0,0,12000,19661.977405
917034,36630.988703,19800,0,0,0,19800,16830.988703
917035,51277.747176,28570,0,0,0,28570,22707.747176
917038,60477.471757,20300,0,0,0,20300,40177.471757
917039,64407.677384,45000,0,0,0,45000,19407.677384
917040,73569.747032,27800,0,0,0,27800,45769.747032
917073,82100.717981,30600,0,0,0,30600,51500.717981
917152,21500.619774,14200,0,0,0,14200,7300.6197741
917162,13715.494351,5240,0,0,0,5240,8475.4943514
917165,19412.247548,12100,0,0,0,12100,7312.2475478
917166,46946.483054,26500,14000,0,14000,40500,6446.4830541
917172,27443.384184,19400,0,0,0,19400,8043.3841838
917201,68224.790962,26900,0,0,0,26900,41324.790962
917205,13002.479096,10340,0,0,0,10340,2662.4790962
917216,41818.593222,22800,0,0,0,22800,19018.593222
917218,44815.646903,23500,0,0,0,23500,21315.646903
917221,59389.263524,26100,0,0,0,26100,33289.263524
917224,69430.988703,24700,0,0,0,24700,44730.988703
917225,47664.240124,22000,0,0,0,22000,25664.240124
917227,47215.22677,33600,0,1500,1500,35100,12115.22677
917247,46730.988703,30000,0,0,0,30000,16730.988703
917248,36151.977405,15800,2000,0,2000,17800,18351.977405
917251,21246.483054,14000,0,0,0,14000,7246.4830541
917252,58906.911024,27900,0,0,0,27900,31006.911024
917253,28220.254443,19800,0,0,0,19800,8420.2544429
917254,36746.483054,13300,0,0,0,13300,23446.483054
917276,37097.770433,25800,13000,0,13000,38800,-1702.229567
917295,35910.723179,25100,0,500,500,25600,10310.723179
917296,18542.548033,17400,0,0,0,17400,1142.5480325
917297,66401.426568,32900,0,0,0,32900,33501.426568
917298,38860.305103,26300,0,600,600,26900,11960.305103
917300,16000.619774,15160,0,0,0,15160,840.61977405
917301,37806.197741,16100,0,0,0,16100,21706.197741
917308,35542.548033,21500,0,0,0,21500,14042.548033
917348,23170.437865,13800,0,0,0,13800,9370.437865
917356,24501.549435,13400,0,0,0,13400,11101.549435
917363,5202.7889832,8200,0,0,0,8200,-2997.211017
917375,42957.7558,14100,12000,0,12000,26100,16857.7558
917381,21325.646903,19100,0,500,500,19600,1725.6469028
917384,32842.548033,22800,0,600,600,23400,9442.5480325
917389,18658.878535,15400,0,0,0,15400,3258.8785352
917390,24576.064978,16300,0,0,0,16300,8276.0649784
917392,34389.031087,20900,0,600,600,21500,12889.031087
917396,22933.251422,19800,0,0,0,19800,3133.2514217
917402,40972.405376,23400,0,0,0,23400,17572.405376
917403,25696.064978,20500,0,0,0,20500,5196.0649784
917440,46016.213405,24600,0,0,0,24600,21416.213405
917517,10104.648305,14100,0,0,0,14100,-3995.351695
917519,35237.351702,16300,0,0,0,16300,18937.351702
917525,32007.747176,14100,0,0,0,14100,17907.747176
917529,120420.13744,32542.66568,0,0,0,32542.66568,87877.471757
917569,44819.953473,22400,0,500,500,22900,21919.953473
917577,23168.79887,13400,0,0,0,13400,9768.7988704
917580,13739.031071,7560,0,0,0,7560,6179.0310712
917661,17457.345415,12700,0,0,0,12700,4757.3454153
917663,20185.52516,13000,0,0,0,13000,7185.5251602
917667,44356.413271,20700,0,0,0,20700,23656.413271
917702,34815.779665,16850,0,0,0,16850,17965.779665
917765,15461.137241,12460,0,150,150,12610,2851.1372409
917794,43503.668889,19600,-400,0,-400,19200,24303.668889
917804,54786.434955,24022.967825,0,0,0,24022.967825,30763.46713
917844,21893.944916,17840,0,0,0,17840,4053.9449162
917849,17401.549435,15560,0,0,0,15560,1841.5494351
917876,16054.648305,9200,0,0,0,9200,6854.6483054
917916,14315.494351,12200,2000,0,2000,14200,115.49435136
917922,15652.680795,12080,0,0,0,12080,3572.6807946
917926,47138.622705,47700,0,0,0,47700,-561.3772953
917928,16955.494351,15400,0,220,220,15620,1335.4943514
917934,33881.735878,26000,0,0,0,26000,7881.7358784
917942,31672.932216,18834,0,600,600,19434,12238.932216
917948,43012.395481,30000,0,0,0,30000,13012.395481
917964,56400,36900,0,0,0,36900,19500
918014,26546.483054,18000,0,0,0,18000,8546.4830541
918015,13005.494351,10500,0,0,0,10500,2505.4943514
918059,33437.392359,28300,-4000,0,-4000,24300,9137.3923593
918071,17588.604198,14550,0,0,0,14550,3038.6041982
918072,30095.537082,25800,0,0,0,25800,4295.5370816
918074,69012.420323,32250,0,0,0,32250,36762.420323
918084,24938.978497,18600,0,0,0,18600,6338.9784974
918105,35401.549435,17900,0,0,0,17900,17501.549435
918158,31630.988703,23900,0,0,0,23900,7730.9887027
918162,7303.4087573,16400,0,0,0,16400,-9096.591243
918249,63039.163804,32600,0,0,0,32600,30439.163804
918251,21798.46046,22300,0,0,0,22300,-501.5395405
918286,20294.087573,15140,0,0,0,15140,5154.087573
918287,51935.10128,27900,0,0,0,27900,24035.10128
918296,35520.589801,40200,150,0,150,40350,-4829.410199
918303,52401.549435,39540,4200,800,5000,44540,7861.5494351
918337,21767.043786,21060,0,0,0,21060,707.0437865
918360,42550.769271,27200,0,600,600,27800,14750.769271
918381,43669.802339,25190,0,0,0,25190,18479.802339
918386,20760.846046,18300,0,0,0,18300,2460.846046
918405,47261.977405,18200,0,0,0,18200,29061.977405
918410,58287.186443,37400,0,0,0,37400,20887.186443
918428,66977.471757,65000,0,0,0,65000,1977.4717568
918443,23598.142657,14400,0,0,0,14400,9198.1426568
918449,50203.104523,35072.11582,0,0,0,35072.11582,15130.988703
918455,45176.746507,29600,0,0,0,29600,15576.746507
918464,43525.385376,26400,0,0,0,26400,17125.385376
918576,28715.638356,30500,0,5000,5000,35500,-6784.361644
918590,20154.943514,17800,0,0,0,17800,2354.9435136
918616,89773.27375,26300,0,1200,1200,27500,62273.27375
918626,34630.39173,23860,0,0,0,23860,10770.39173
918633,32197.243019,22800,0,800,800,23600,8597.2430187
918639,39468.278781,24460,0,650,650,25110,14358.278781
918648,65600.096361,34700,0,1100,1100,35800,29800.096361
918673,31386.601515,20660,0,0,0,20660,10726.601515
918674,30000.653422,17180,0,0,0,17180,12820.653422
918675,30617.353674,19380,0,0,0,19380,11237.353674
918679,45010.612504,24800,0,1200,1200,26000,19010.612504
918680,29923.280548,22730,0,0,0,22730,7193.2805483
918684,51402.311054,27700,0,0,0,27700,23702.311054
918686,15742.243055,9880,0,0,0,9880,5862.2430555
918694,87147.684565,42162,0,1500,1500,43662,43485.684565
918702,45772.691031,22102,0,0,0,22102,23670.691031
918729,23156.977405,22600,0,0,0,22600,556.97740544
918761,22648.780076,19400,0,0,0,19400,3248.7800764
918763,123379.27299,101609.37681,0,2000,2000,103609.37681,19769.896176
918769,28188.087573,15200,0,0,0,15200,12988.087573
918774,37176.893308,29200,0,0,0,29200,7976.8933078
918778,29215.494351,21400,0,1200,1200,22600,6615.4943514
918820,35506.197741,26400,0,0,0,26400,9106.1977405
918821,24915.546205,15200,0,0,0,15200,9715.5462046
918860,48909.697371,18400,0,0,0,18400,30509.697371
918898,29865.395481,20900,0,0,0,20900,8965.3954811
918910,13879.391853,13424,0,0,0,13424,455.39185344
918930,3802.4790962,6160,0,0,0,6160,-2357.520904
918931,10075.268079,10300,0,0,0,10300,-224.7319205
918936,11302.169209,13860,0,0,0,13860,-2557.830791
918939,13743.09887,11740,0,0,0,11740,2003.0988703
918960,16108.594734,13940,0,0,0,13940,2168.5947336
918964,69933.974016,41300,11000,3000,14000,55300,14633.974016
918973,26365.574725,21840,0,0,0,21840,4525.5747252
918997,37585.218932,25120,0,0,0,25120,12465.218932
919033,32118.303909,17722,0,0,0,17722,14396.303909
919039,46706.358024,33900,0,0,0,33900,12806.358024
919046,47214.380399,28100,0,900,900,29000,18214.380399
919082,28196.505283,15400,0,0,0,15400,12796.505283
919097,27677.471757,22900,0,0,0,22900,4777.4717568
919100,41472.121218,22300,0,0,0,22300,19172.121218
919116,47835.637008,13300,0,0,0,13300,34535.637008
919134,11602.619774,6860,0,0,0,6860,4742.6197741
919137,18009.296611,9900,0,0,0,9900,8109.2966108
919170,77615.816352,58600,0,0,0,58600,19015.816352
919256,12260.309887,11720,0,0,0,11720,540.30988703
919278,32492.395481,25200,0,500,500,25700,6792.3954811
919286,19570.071274,13380,0,0,0,13380,6190.0712737
919303,28868.258761,23760,0,3800,3800,27560,1308.2587611
919311,55861.977405,26500,0,2000,2000,28500,27361.977405
919316,32302.67179,19600,0,1000,1000,20600,11702.67179
919324,21375.117388,11400,0,930,930,12330,9045.1173877
919347,15960.209067,17300,0,0,0,17300,-1339.790933
919349,25485.04966,15120,0,0,0,15120,10365.04966
919352,74619.398013,22000,0,0,0,22000,52619.398013
919354,28678.858632,18900,0,0,0,18900,9778.8586321
919357,38102.768539,26400,0,0,0,26400,11702.768539
919370,11603.09887,11800,0,0,0,11800,-196.9011297
919371,43848.204189,20500,0,600,600,21100,22748.204189
919374,27800,15320,0,0,0,15320,12480
919391,37583.775707,17300,0,0,0,17300,20283.775707
919393,34877.74759,21260,0,0,0,21260,13617.74759
919394,50005.361589,60900,0,0,0,60900,-10894.63841
919414,20225.509899,9760,0,0,0,9760,10465.509899
919492,20772.21732,13710,0,500,500,14210,6562.2173196
919494,24443.384184,15710,0,0,0,15710,8733.3841838
919500,24575.862947,12660,0,500,500,13160,11415.862947
919516,41228.746561,16630,0,500,500,17130,24098.746561
919527,23043.755399,19300,0,0,0,19300,3743.755399
919529,23555.577966,18100,0,0,0,18100,5455.5779665
919533,24412.395481,15000,0,0,0,15000,9412.3954811
919536,31099.724581,14600,0,0,0,14600,16499.724581
919547,48630.988703,17860,0,0,0,17860,30770.988703
919574,25590.237899,23660,0,1400,1400,25060,530.23789939
919582,20018.239518,18600,0,900,900,19500,518.23951793
919585,20330.749008,14100,0,600,600,14700,5630.7490082
919631,40402.203194,22900,0,0,0,22900,17502.203194
919665,29893.255966,19050,-5000,2000,-3000,16050,13843.255966
919668,46543.196459,32000,0,0,0,32000,14543.196459
919673,29578.042798,18300,13500,0,13500,31800,-2221.957202
919684,54054.395156,42896.800486,0,0,0,42896.800486,11157.59467
919685,30581.718644,14540,0,0,0,14540,16041.718644
919686,84140.498428,44275,0,0,0,44275,39865.498428
919706,18660,13900,0,0,0,13900,4760
919707,52251.549435,23400,0,0,0,23400,28851.549435
919717,37201.549435,25760,0,1500,1500,27260,9941.5494351
919726,46910.725691,27640,0,0,0,27640,19270.725691
919727,120845.65133,39300,0,2000,2000,41300,79545.651325
919731,14956.226809,14400,9000,0,9000,23400,-8443.773191
919741,47461.022142,36700,0,500,500,37200,10261.022142
919759,27245.909622,11022,0,500,500,11522,15723.909622
919762,40134.749167,20900,0,0,0,20900,19234.749167
919771,81856.577966,26400,0,0,0,26400,55456.577966
919775,7180.309887,5940,0,0,0,5940,1240.309887
919799,8453.0988703,9130,0,0,0,9130,-676.9011297
919802,36401.426568,25000,0,500,500,25500,10901.426568
919828,21206.197741,15200,0,0,0,15200,6006.1977405
919849,11043.353117,9200,0,0,0,9200,1843.3531172
919851,22817.973448,14400,0,0,0,14400,8417.9734476
919866,29952.417082,25800,0,0,0,25800,4152.4170821
919870,54312.39858,40660,0,2500,2500,43160,11152.39858
919886,24222.823451,22000,0,0,0,22000,2222.8234514
919903,20952.788983,19800,0,500,500,20300,652.78898324
919922,18853.408757,22500,0,0,0,22500,-3646.591243
919923,17004.648305,13500,0,0,0,13500,3504.6483054
919937,9751.7930367,5000,0,0,0,5000,4751.7930367
919938,24126.881488,14400,0,0,0,14400,9726.8814877
919940,24914.938745,17400,0,0,0,17400,7514.9387451
919945,26105.545746,16950,0,0,0,16950,9155.5457456
919947,45730.797004,23900,0,0,0,23900,21830.797004
919956,20229.192232,16500,15000,0,15000,31500,-11270.80777
919970,27911.14975,16000,0,0,0,16000,11911.14975
919979,40861.977405,24800,0,0,0,24800,16061.977405
919985,12054.648305,11100,0,0,0,11100,954.64830541
920022,47422.966108,23000,0,0,0,23000,24422.966108
920024,6909.2966108,8200,0,0,0,8200,-1290.703389
